Track,TestCase,Matcher,Label Left,Comment Left,Type Left,URI Left,Relation,Confidence (Matcher),URI Right,Label Right,Comment Right,Type Right,Residual True Positive,Evaluation Result
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001095,=,0.0,http://human.owl#NCI_C12758,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000645,=,1.0,http://human.owl#NCI_C52840,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000177,=,1.0,http://human.owl#NCI_C45920,[],[],[],false,false positive
"",localtest,MyMatcher,"[""Internal_Cuneiform_Bone_of_the_Foot""]",[],"[""owl:Class""]",http://human.owl#NCI_C32840,=,1.0,http://mouse.owl#MA_0001354,"[""lateral cuneiform""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002442,=,1.0,http://human.owl#NCI_C13058,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Sympathetic_Nervous_System""]",[],"[""owl:Class""]",http://human.owl#NCI_C12795,=,1.0,http://mouse.owl#MA_0000225,"[""sympathetic nervous system""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002378,=,1.0,http://human.owl#NCI_C53014,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001466,=,1.0,http://human.owl#NCI_C32635,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Perimysium""]",[],"[""owl:Class""]",http://human.owl#NCI_C33299,=,1.0,http://mouse.owl#MA_0000165,"[""skeletal muscle""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000006,=,0.0,http://human.owl#NCI_C12418,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Vastus_Lateralis""]",[],"[""owl:Class""]",http://human.owl#NCI_C53073,=,1.0,http://mouse.owl#MA_0002402,"[""vastus lateralis""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Gastrointestinal_Fluid_or_Secretion""]",[],"[""owl:Class""]",http://human.owl#NCI_C13321,=,1.0,http://mouse.owl#MA_0002512,"[""digestive system fluid/secretion""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001855,=,1.0,http://human.owl#NCI_C32188,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002059,=,0.0,http://human.owl#NCI_C52734,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Endothelium_of_the_Glomerular_Capillary""]",[],"[""owl:Class""]",http://human.owl#NCI_C32522,=,1.0,http://mouse.owl#MA_0001658,"[""glomerular capillary endothelium""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001277,=,0.0,http://human.owl#NCI_C33688,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001131,=,0.0,http://human.owl#NCI_C49798,[],[],[],true,false negative
"",localtest,MyMatcher,"[""L1_Vertebra""]",[],"[""owl:Class""]",http://human.owl#NCI_C32899,=,1.0,http://mouse.owl#MA_0001428,"[""lumbar vertebra 1""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001304,=,1.0,http://human.owl#NCI_C32976,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000815,=,1.0,http://human.owl#NCI_C33306,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002276,=,1.0,http://human.owl#NCI_C52895,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000665,=,1.0,http://human.owl#NCI_C12297,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002655,=,1.0,http://human.owl#NCI_C49310,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001505,=,1.0,http://human.owl#NCI_C32890,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001056,=,0.0,http://human.owl#NCI_C32409,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000129,=,1.0,http://human.owl#NCI_C12400,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002470,=,1.0,http://human.owl#NCI_C52558,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000996,=,0.0,http://human.owl#NCI_C49139,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000270,=,1.0,http://human.owl#NCI_C12713,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001545,=,1.0,http://human.owl#NCI_C45714,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000944,=,1.0,http://human.owl#NCI_C49333,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002487,=,0.0,http://human.owl#NCI_C33603,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001579,=,1.0,http://human.owl#NCI_C12291,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002093,=,0.0,http://human.owl#NCI_C53032,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Serratus_Dorsalis_Cranialis""]",[],"[""owl:Class""]",http://human.owl#NCI_C53012,=,1.0,http://mouse.owl#MA_0002377,"[""serratus dorsalis cranialis""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001483,=,1.0,http://human.owl#NCI_C12711,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Tunica_Intima""]",[],"[""owl:Class""]",http://human.owl#NCI_C33820,=,1.0,http://mouse.owl#MA_0000705,"[""arteriole endothelium""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000983,=,1.0,http://human.owl#NCI_C32308,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000301,=,1.0,http://human.owl#NCI_C12751,[],[],[],false,false positive
"",localtest,MyMatcher,"[""Bronchus_Lamina_Propria""]",[],"[""owl:Class""]",http://human.owl#NCI_C49212,=,1.0,http://mouse.owl#MA_0001836,"[""bronchus lamina propria""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Facial_Artery""]",[],"[""owl:Class""]",http://human.owl#NCI_C32578,=,1.0,http://mouse.owl#MA_0001950,"[""facial artery""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000127,=,1.0,http://human.owl#NCI_C12608,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Bronchus_Cartilage""]",[],"[""owl:Class""]",http://human.owl#NCI_C49209,=,1.0,http://mouse.owl#MA_0001846,"[""main bronchus cartilage""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000454,=,1.0,http://human.owl#NCI_C52834,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Smegma""]",[],"[""owl:Class""]",http://human.owl#NCI_C33574,=,1.0,http://mouse.owl#MA_0002522,"[""semen""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000998,=,1.0,http://human.owl#NCI_C49216,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000897,=,0.0,http://human.owl#NCI_C33137,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002193,=,1.0,http://human.owl#NCI_C33301,[],[],[],false,false positive
"",localtest,MyMatcher,"[""Middle_Cerebral_Artery_Branch""]",[],"[""owl:Class""]",http://human.owl#NCI_C33114,=,1.0,http://mouse.owl#MA_0001935,"[""middle cerebral artery""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Posterior_Column""]",[],"[""owl:Class""]",http://human.owl#NCI_C33355,=,1.0,http://mouse.owl#MA_0002749,"[""spinal cord dorsal column""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001631,=,1.0,http://human.owl#NCI_C12698,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000211,=,0.0,http://human.owl#NCI_C12460,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001420,=,0.0,http://human.owl#NCI_C32334,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000062,=,0.0,http://human.owl#NCI_C12669,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Posterior_Auricular_Vein""]",[],"[""owl:Class""]",http://human.owl#NCI_C33349,=,1.0,http://mouse.owl#MA_0002258,"[""ventral auricular vein""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002016,=,1.0,http://human.owl#NCI_C33296,[],[],[],false,false positive
"",localtest,MyMatcher,"[""Zygomatic_Arch""]",[],"[""owl:Class""]",http://human.owl#NCI_C33897,=,1.0,http://mouse.owl#MA_0001497,"[""zygomatic bone""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001759,=,0.0,http://human.owl#NCI_C32148,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002360,=,1.0,http://human.owl#NCI_C32570,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001600,=,1.0,http://human.owl#NCI_C49583,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001125,=,0.0,http://human.owl#NCI_C41624,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001552,=,0.0,http://human.owl#NCI_C33565,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001254,=,1.0,http://human.owl#NCI_C52886,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002540,=,0.0,http://human.owl#NCI_C33794,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Autonomic_Nervous_System""]",[],"[""owl:Class""]",http://human.owl#NCI_C12673,=,1.0,http://mouse.owl#MA_0000219,"[""autonomic nervous system""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002679,=,0.0,http://human.owl#NCI_C32619,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001865,=,0.0,http://human.owl#NCI_C49263,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000017,=,1.0,http://human.owl#NCI_C33224,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001714,=,1.0,http://human.owl#NCI_C41607,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000414,=,0.0,http://human.owl#NCI_C12420,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Gastrocnemius_Muscle""]",[],"[""owl:Class""]",http://human.owl#NCI_C32666,=,1.0,http://mouse.owl#MA_0002306,"[""gastrocnemius""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000373,=,1.0,http://human.owl#NCI_C12740,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000666,=,1.0,http://human.owl#NCI_C33545,[],[],[],false,false positive
"",localtest,MyMatcher,"[""Ascending_Aorta_Branch""]",[],"[""owl:Class""]",http://human.owl#NCI_C32151,=,1.0,http://mouse.owl#MA_0002570,"[""ascending aorta""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002024,=,1.0,http://human.owl#NCI_C12839,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000487,=,0.0,http://human.owl#NCI_C32144,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000458,=,0.0,http://human.owl#NCI_C52838,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002325,=,1.0,http://human.owl#NCI_C32561,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000476,=,1.0,http://human.owl#NCI_C12669,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000090,=,0.0,http://human.owl#NCI_C12805,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001258,=,1.0,http://human.owl#NCI_C52724,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000530,=,1.0,http://human.owl#NCI_C52758,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001820,=,1.0,http://human.owl#NCI_C49211,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002731,=,1.0,http://human.owl#NCI_C13177,[],[],[],false,false positive
"",localtest,MyMatcher,"[""Serratus_Dorsalis_Caudalis""]",[],"[""owl:Class""]",http://human.owl#NCI_C53007,=,1.0,http://mouse.owl#MA_0002376,"[""serratus dorsalis caudalis""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001337,=,1.0,http://human.owl#NCI_C32884,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002088,=,0.0,http://human.owl#NCI_C53031,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000700,=,1.0,http://human.owl#NCI_C52757,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001163,=,0.0,http://human.owl#NCI_C52828,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000641,=,0.0,http://human.owl#NCI_C52751,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001972,=,1.0,http://human.owl#NCI_C32357,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Right_Ovary""]",[],"[""owl:Class""]",http://human.owl#NCI_C33487,=,1.0,http://mouse.owl#MA_0001704,"[""left ovary""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000621,=,1.0,http://human.owl#NCI_C33667,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002023,=,0.0,http://human.owl#NCI_C33357,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Superior_Anastomotic_Vein_of_the_Trolard""]",[],"[""owl:Class""]",http://human.owl#NCI_C33668,=,1.0,http://mouse.owl#MA_0002160,"[""lateral marginal vein""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002293,=,0.0,http://human.owl#NCI_C52916,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002015,=,1.0,http://human.owl#NCI_C52742,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Opening_of_the_Thorax""]",[],"[""owl:Class""]",http://human.owl#NCI_C38631,=,1.0,http://mouse.owl#MA_0000031,"[""chest""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002700,=,1.0,http://human.owl#NCI_C32237,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001858,=,1.0,http://human.owl#NCI_C49305,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001774,=,0.0,http://human.owl#NCI_C33755,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002217,=,0.0,http://human.owl#NCI_C33546,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001425,=,0.0,http://human.owl#NCI_C32243,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Olfactory_Tract""]",[],"[""owl:Class""]",http://human.owl#NCI_C33207,=,1.0,http://mouse.owl#MA_0000975,"[""olfactory tract""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001813,=,1.0,http://human.owl#NCI_C33345,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001166,=,0.0,http://human.owl#NCI_C52817,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001422,=,0.0,http://human.owl#NCI_C32240,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Metatarsal_Bone_Digit_5""]",[],"[""owl:Class""]",http://human.owl#NCI_C52787,=,1.0,http://mouse.owl#MA_0001373,"[""metatarsal bone digit 5""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000942,=,0.0,http://human.owl#NCI_C52712,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001766,=,0.0,http://human.owl#NCI_C49246,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002458,=,1.0,http://human.owl#NCI_C33281,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001395,=,0.0,http://human.owl#NCI_C12862,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000184,=,1.0,http://human.owl#NCI_C12447,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Tail_of_the_Epididymis""]",[],"[""owl:Class""]",http://human.owl#NCI_C33732,=,1.0,http://mouse.owl#MA_0001735,"[""epididymal duct""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""External_Plantar_Artery""]",[],"[""owl:Class""]",http://human.owl#NCI_C32569,=,1.0,http://mouse.owl#MA_0002059,"[""external sural artery""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002703,=,0.0,http://human.owl#NCI_C33156,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002068,=,0.0,http://human.owl#NCI_C53025,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000336,=,1.0,http://human.owl#NCI_C12390,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002413,=,0.0,http://human.owl#NCI_C33204,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002222,=,1.0,http://human.owl#NCI_C53121,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002020,=,1.0,http://human.owl#NCI_C12980,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000352,=,0.0,http://human.owl#NCI_C12389,[],[],[],true,false negative
"",localtest,MyMatcher,"[""Body_of_the_Epididymis""]",[],"[""owl:Class""]",http://human.owl#NCI_C32217,=,1.0,http://mouse.owl#MA_0000397,"[""epididymis""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Anterior_Meningeal_Artery""]",[],"[""owl:Class""]",http://human.owl#NCI_C32099,=,1.0,http://mouse.owl#MA_0000568,"[""head/neck blood vessel""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Hand_Digit_5_Phalanx""]",[],"[""owl:Class""]",http://human.owl#NCI_C52773,=,1.0,http://mouse.owl#MA_0001393,"[""hand digit 5 phalanx""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000452,=,1.0,http://human.owl#NCI_C32868,[],[],[],false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0002336,=,0.0,http://human.owl#NCI_C53166,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001933,=,0.0,http://human.owl#NCI_C52845,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000587,=,1.0,http://human.owl#NCI_C33163,[],[],[],true,true positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0000314,=,1.0,http://human.owl#NCI_C12798,[],[],[],true,true positive
"",localtest,MyMatcher,"[""Rib_9""]",[],"[""owl:Class""]",http://human.owl#NCI_C52759,=,1.0,http://mouse.owl#MA_0001409,"[""rib 9""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Elbow_Joint""]",[],"[""owl:Class""]",http://human.owl#NCI_C32497,=,1.0,http://mouse.owl#MA_0000451,"[""elbow joint""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001826,=,1.0,http://human.owl#NCI_C12746,[],[],[],false,false positive
"",localtest,MyMatcher,"[""Subclavian_Artery""]",[],"[""owl:Class""]",http://human.owl#NCI_C33643,=,1.0,http://mouse.owl#MA_0002045,"[""subclavian artery""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,"[""Cell_of_the_Epidermis""]",[],"[""owl:Class""]",http://human.owl#NCI_C32271,=,1.0,http://mouse.owl#MA_0000153,"[""epidermis""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001153,=,1.0,http://human.owl#NCI_C12467,[],[],[],false,false positive
"",localtest,MyMatcher,"[""Cervix""]",[],"[""owl:Class""]",http://human.owl#NCI_C12311,=,1.0,http://mouse.owl#MA_0000392,"[""uterine cervix""]",[],"[""owl:Class""]",false,false positive
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001216,=,0.0,http://human.owl#NCI_C33051,[],[],[],true,false negative
"",localtest,MyMatcher,[],[],[],http://mouse.owl#MA_0001863,=,0.0,http://human.owl#NCI_C49306,[],[],[],true,false negative
